ticket_id,customer_id,created_date,category,priority,status
TK-16902,C-1956,05/12/2024,Billing,Low,Closed
TK-16903,C-1956,14/12/2024,Account,Low,Closed
TK-16904,C-1956,10/21/2024,Technical,Critical,Closed
TK-16905,C-1957,22/06/2024,Onboarding,Medium,Closed
TK-16906,C-1957,06/10/2024,Technical,Medium,Open
TK-16907,C-1957,16/10/2024,Technical,Critical,Open
TK-16908,C-1957,20/10/2024,Account,High,Closed
TK-16909,C-1957,30/10/2024,Feature Request,Medium,In Progress
TK-16910,C-1957,31/10/2024,Technical,High,Closed
TK-16911,C-1957,10/11/2024,Billing,Low,In Progress
TK-16912,C-1957,17/11/2024,Technical,Low,Closed
TK-16913,C-1957,24/11/2024,Technical,Medium,In Progress
TK-16914,C-1957,28/11/2024,Billing,High,Resolved
TK-16915,C-1957,29/11/2024,Account,High,In Progress
TK-16916,C-1957,25/12/2024,Billing,High,Resolved
TK-16917,C-1957,29/12/2024,Technical,Medium,Closed
TK-16918,C-1957,30/12/2024,Technical,Critical,In Progress
TK-16919,C-1958,26/08/2024,Technical,High,In Progress
TK-16920,C-1958,29/11/2024,Technical,High,Closed
TK-16921,C-1958,11/12/2024,Technical,Medium,In Progress
TK-16922,C-1959,11/07/2024,Technical,Medium,Resolved
TK-16923,C-1959,09/10/2024,Account,Low,Closed
TK-16924,C-1959,13/10/2024,Technical,Medium,Resolved
TK-16925,C-1959,13/10/2024,Feature Request,Medium,Closed
TK-16926,C-1959,20/10/2024,Technical,High,Resolved
TK-16927,C-1959,02/11/2024,Technical,High,Resolved
TK-16928,C-1959,06/11/2024,Billing,High,Closed
TK-16929,C-1959,11/11/2024,Feature Request,Low,In Progress
TK-16930,C-1959,20/11/2024,Feature Request,Critical,Resolved
TK-16931,C-1959,25/11/2024,Technical,Low,Closed
TK-16932,C-1959,27/11/2024,Technical,Low,Resolved
TK-16933,C-1959,06/12/2024,Technical,Low,Resolved
TK-16934,C-1959,29/12/2024,Account,Medium,Open
TK-16935,C-1959,11/15/2024,Onboarding,Medium,Closed
TK-16936,C-1960,10/07/2024,Billing,High,Closed
TK-16937,C-1960,07/10/2024,Feature Request,Critical,Resolved
TK-16938,C-1960,15/10/2024,Billing,Low,Resolved
TK-16939,C-1960,17/12/2024,Onboarding,Medium,In Progress
TK-16940,C-1961,13/01/2024,Billing,Low,Closed
TK-16941,C-1961,18/07/2024,Billing,Medium,Closed
TK-16942,C-1962,26/01/2024,Billing,Low,Closed
TK-16943,C-1962,29/04/2024,Technical,Medium,Resolved
TK-16944,C-1962,04/10/2024,Account,Medium,In Progress
TK-16945,C-1962,17/10/2024,Billing,Medium,In Progress
TK-16946,C-1962,22/10/2024,Feature Request,Low,In Progress
TK-16947,C-1962,26/10/2024,Account,Low,Resolved
TK-16948,C-1962,12/11/2024,Onboarding,Medium,In Progress
TK-16949,C-1962,01/12/2024,Billing,Low,Closed
TK-16950,C-1962,01/12/2024,Technical,Low,Closed
TK-16951,C-1962,03/12/2024,Account,Medium,Resolved
TK-16952,C-1962,05/12/2024,Billing,Low,Closed
TK-16953,C-1962,06/12/2024,Onboarding,High,In Progress
TK-16954,C-1962,13/12/2024,Billing,Medium,Open
TK-16955,C-1962,10/26/2024,Feature Request,Critical,Closed
TK-16956,C-1963,13/10/2024,Account,Low,Resolved
TK-16957,C-1963,15/10/2024,Billing,Low,Resolved
TK-16958,C-1963,28/11/2024,Technical,Medium,Closed
TK-16959,C-1963,12/12/2024,Feature Request,High,Open
TK-16960,C-1964,11/01/2024,Onboarding,Medium,Resolved
TK-16961,C-1964,09/05/2024,Technical,Critical,Closed
TK-16962,C-1964,10/06/2024,Feature Request,High,Resolved
TK-16963,C-1964,16/09/2024,Account,High,Resolved
TK-16964,C-1964,19/10/2024,Feature Request,High,Resolved
TK-16965,C-1964,26/10/2024,Technical,High,Closed
TK-16966,C-1964,28/10/2024,Billing,Medium,Closed
TK-16967,C-1964,28/10/2024,Technical,Medium,Resolved
TK-16968,C-1964,13-Nov-24,Technical,Low,In Progress
TK-16969,C-1964,13/11/2024,Technical,Critical,Closed
TK-16970,C-1964,05/12/2024,Billing,Low,Closed
TK-16971,C-1964,14/12/2024,Onboarding,Low,In Progress
TK-16972,C-1964,26-Dec-24,Onboarding,Critical,Resolved
TK-16973,C-1964,27/12/2024,Billing,Medium,Resolved
TK-16974,C-1965,20/07/2024,Account,Critical,Closed
TK-16975,C-1965,26-Jul-24,Account,Critical,Resolved
TK-16976,C-1965,03/10/2024,Account,High,Resolved
TK-16977,C-1965,21/10/2024,Technical,Medium,Open
TK-16978,C-1965,08/11/2024,Billing,High,Closed
TK-16979,C-1965,16/11/2024,Technical,High,Resolved
TK-16980,C-1965,30/11/2024,Billing,Medium,Closed
TK-16981,C-1965,16/12/2024,Billing,High,Closed
TK-16982,C-1965,17/12/2024,Billing,Medium,Resolved
TK-16983,C-1965,19/12/2024,Account,Medium,Resolved
TK-16984,C-1966,03/06/2024,Billing,Medium,Closed
TK-16985,C-1966,26/06/2024,Billing,Medium,In Progress
TK-16986,C-1967,01/03/2024,Technical,Low,Resolved
TK-16987,C-1967,06/12/2024,Technical,Low,Closed
TK-16988,C-1967,25/12/2024,Technical,Critical,Closed
TK-16989,C-1967,29/12/2024,Feature Request,Low,Resolved
TK-16990,C-1968,08/08/2024,Technical,Low,Resolved
TK-16991,C-1968,27/08/2024,Technical,Medium,Resolved
TK-16992,C-1969,31/07/2024,Billing,Medium,Closed
TK-16993,C-1969,27/09/2024,Technical,Critical,Resolved
TK-16994,C-1969,27/10/2024,Technical,Low,Open
TK-16995,C-1969,31/10/2024,Account,High,Closed
TK-16996,C-1969,11/11/2024,Account,Low,Resolved
TK-16997,C-1969,22/11/2024,Billing,Low,In Progress
TK-16998,C-1969,23/11/2024,Feature Request,High,Closed
TK-16999,C-1969,01/12/2024,Billing,Medium,Open
TK-17000,C-1969,02/12/2024,Billing,Medium,Closed
TK-17001,C-1969,11-Dec-24,Billing,Medium,Closed
TK-17002,C-1969,11/12/2024,Technical,Low,Open
TK-17003,C-1969,13/12/2024,Technical,Medium,Closed
TK-17004,C-1969,13/12/2024,Feature Request,Medium,Resolved
TK-17005,C-1970,31-Mar-24,Billing,Medium,Closed
TK-17006,C-1970,09/10/2024,Technical,Medium,Closed
TK-17007,C-1970,26/10/2024,Billing,High,Resolved
TK-17008,C-1970,10/11/2024,Billing,Low,Resolved
TK-17009,C-1970,25-Nov-24,Account,Critical,Open
TK-17010,C-1970,17/12/2024,Technical,High,In Progress
TK-17011,C-1970,25/12/2024,Billing,High,Closed
TK-17012,C-1971,10/05/2024,Onboarding,High,Closed
TK-17013,C-1971,26/10/2024,Billing,Low,In Progress
TK-17014,C-1971,26/10/2024,Billing,Medium,Resolved
TK-17015,C-1971,26/10/2024,Technical,Medium,Resolved
TK-17016,C-1971,02/11/2024,Billing,Medium,Closed
TK-17017,C-1971,02/11/2024,Billing,High,In Progress
TK-17018,C-1971,07/11/2024,Feature Request,High,Resolved
TK-17019,C-1971,15/11/2024,Billing,High,Closed
TK-17020,C-1971,17/11/2024,Billing,Low,Resolved
TK-17021,C-1971,29/11/2024,Technical,Low,Resolved
TK-17022,C-1971,07/12/2024,Technical,Medium,Closed
TK-17023,C-1971,09/12/2024,Feature Request,Medium,Open
TK-17024,C-1972,12/08/2024,Billing,Low,In Progress
TK-17025,C-1972,16/10/2024,Technical,Medium,In Progress
TK-17026,C-1972,21/10/2024,Account,Medium,Closed
TK-17027,C-1972,25/10/2024,Onboarding,Low,Closed
TK-17028,C-1972,09/11/2024,Billing,Medium,Resolved
TK-17029,C-1972,21/11/2024,Feature Request,Low,Resolved
TK-17030,C-1972,11/12/2024,Billing,Medium,Open
TK-17031,C-1972,19/12/2024,Feature Request,Low,In Progress
TK-17032,C-1972,20/12/2024,Technical,Low,Closed
TK-17033,C-1972,21/12/2024,Technical,Critical,Resolved
TK-17034,C-1973,12/10/2024,Technical,Medium,Closed
TK-17035,C-1973,19/10/2024,Billing,Low,In Progress
TK-17036,C-1973,23-Nov-24,Account,Low,Closed
TK-17037,C-1973,10/12/2024,Account,Medium,Closed
TK-17038,C-1974,12/07/2024,Technical,Critical,In Progress
TK-17039,C-1974,04-Oct-24,Billing,Critical,Resolved
TK-17040,C-1974,04/10/2024,Technical,High,Closed
TK-17041,C-1974,15/10/2024,Billing,Medium,In Progress
TK-17042,C-1974,25/10/2024,Billing,Medium,Closed
TK-17043,C-1974,07/11/2024,Technical,High,Closed
TK-17044,C-1974,02/12/2024,Technical,Low,Closed
TK-17045,C-1974,30/12/2024,Billing,Low,Resolved
TK-17046,C-1975,09/04/2024,Feature Request,Medium,Closed
TK-17047,C-1975,16/11/2024,Technical,High,Closed
TK-17048,C-1976,16-Mar-24,Technical,High,Resolved
TK-17049,C-1976,26/07/2024,Billing,Low,In Progress
TK-17050,C-1976,19/10/2024,Feature Request,Critical,Open
TK-17051,C-1976,08-Nov-24,Feature Request,Low,Closed
TK-17052,C-1976,09/11/2024,Billing,Medium,Closed
TK-17053,C-1976,09/11/2024,Billing,High,Resolved
TK-17054,C-1976,11/11/2024,Technical,Low,Closed
TK-17055,C-1976,22/12/2024,Technical,Medium,Closed
TK-17056,C-1976,11/22/2024,Billing,Low,Closed
TK-17057,C-1977,15/10/2024,Account,Medium,In Progress
TK-17058,C-1977,28/11/2024,Billing,Medium,In Progress
TK-17059,C-1977,18/12/2024,Onboarding,Low,In Progress
TK-17060,C-1978,03/05/2024,Technical,High,Closed
TK-17061,C-1978,10/08/2024,Technical,Medium,Resolved
TK-17062,C-1978,04/10/2024,Feature Request,Low,Open
TK-17063,C-1978,09/10/2024,Billing,Critical,Closed
TK-17064,C-1978,12/10/2024,Technical,Medium,Closed
TK-17065,C-1978,15/10/2024,Feature Request,High,Open
TK-17066,C-1978,10/11/2024,Technical,Low,Closed
TK-17067,C-1978,26/11/2024,Technical,High,Resolved
TK-17068,C-1978,05/12/2024,Technical,Low,Closed
TK-17069,C-1978,17/12/2024,Account,Medium,Resolved
TK-17070,C-1979,04/03/2024,Technical,Medium,Resolved
TK-17071,C-1979,15/03/2024,Account,Critical,Closed
TK-17072,C-1979,02/11/2024,Billing,High,Resolved
TK-17073,C-1979,06-Dec-24,Account,Critical,Resolved
TK-17074,C-1979,07/12/2024,Technical,Medium,Resolved
TK-17075,C-1980,18/10/2024,Technical,Low,Resolved
TK-17076,C-1980,24/10/2024,Feature Request,Low,Closed
TK-17077,C-1980,25/11/2024,Billing,High,Closed
TK-17078,C-1980,24/12/2024,Technical,Medium,Closed
TK-17079,C-1980,25/12/2024,Feature Request,High,In Progress
TK-17080,C-1981,03/03/2024,Account,Medium,In Progress
TK-17081,C-1981,20/07/2024,Onboarding,Medium,Open
TK-17082,C-1981,21/10/2024,Account,Medium,Closed
TK-17083,C-1981,20/11/2024,Feature Request,Medium,In Progress
TK-17084,C-1981,10/12/2024,Billing,Medium,Resolved
TK-17085,C-1982,19/10/2024,Technical,Medium,In Progress
TK-17086,C-1982,20/10/2024,Billing,Medium,Resolved
TK-17087,C-1982,20/10/2024,Billing,Medium,Closed
TK-17088,C-1982,21/10/2024,Account,Medium,Closed
TK-17089,C-1982,13/11/2024,Technical,Low,Closed
TK-17090,C-1982,23-Nov-24,Billing,Critical,Closed
TK-17091,C-1982,26/11/2024,Billing,High,In Progress
TK-17092,C-1982,27/11/2024,Feature Request,Critical,Closed
TK-17093,C-1982,20/12/2024,Billing,Medium,Resolved
TK-17094,C-1983,03-Mar-24,Onboarding,Medium,Closed
TK-17095,C-1983,12/11/2024,Feature Request,Low,Closed
TK-17096,C-1983,15/11/2024,Technical,Critical,Closed
TK-17097,C-1983,16/11/2024,Account,Low,Closed
TK-17098,C-1983,13/12/2024,Billing,Medium,Closed
TK-17099,C-1984,16/03/2024,Technical,High,Closed
TK-17100,C-1984,21/12/2024,Account,Low,Resolved
TK-17101,C-1985,30/04/2024,Feature Request,Medium,Closed
TK-17102,C-1985,25/08/2024,Technical,Medium,Resolved
TK-17103,C-1985,03/10/2024,Account,High,Closed
TK-17104,C-1985,10/10/2024,Technical,Medium,Closed
TK-17105,C-1985,14/10/2024,Account,Medium,Closed
TK-17106,C-1985,21/10/2024,Technical,Low,Closed
TK-17107,C-1985,07/11/2024,Technical,Low,Closed
TK-17108,C-1985,15/11/2024,Billing,Medium,Closed
TK-17109,C-1985,19/11/2024,Feature Request,High,Closed
TK-17110,C-1985,26/11/2024,Billing,Medium,Closed
TK-17111,C-1985,30/11/2024,Technical,Low,Resolved
TK-17112,C-1985,06/12/2024,Billing,High,In Progress
TK-17113,C-1985,09/12/2024,Technical,Low,Resolved
TK-17114,C-1985,26/12/2024,Billing,Low,Open
TK-17115,C-1985,27/12/2024,Feature Request,Medium,In Progress
TK-17116,C-1985,29/12/2024,Technical,High,Resolved
TK-17117,C-1985,12/21/2024,Billing,Medium,Closed
TK-17118,C-1986,04/02/2024,Technical,High,Open
TK-17119,C-1986,08/04/2024,Technical,Low,Closed
TK-17120,C-1986,04/10/2024,Account,Low,Resolved
TK-17121,C-1986,11/10/2024,Technical,Medium,Resolved
TK-17122,C-1986,27/10/2024,Feature Request,Low,Closed
TK-17123,C-1986,06/11/2024,Technical,High,Open
TK-17124,C-1986,06/11/2024,Onboarding,Medium,In Progress
TK-17125,C-1986,13/11/2024,Account,Medium,In Progress
TK-17126,C-1986,16/11/2024,Technical,High,Closed
TK-17127,C-1986,19/12/2024,Account,High,Closed
TK-17128,C-1988,20/10/2024,Billing,Low,Resolved
TK-17129,C-1988,29-Oct-24,Billing,High,Resolved
TK-17130,C-1988,05/11/2024,Onboarding,Medium,Open
TK-17131,C-1988,11/11/2024,Feature Request,Medium,In Progress
TK-17132,C-1988,02/12/2024,Technical,Medium,Resolved
TK-17133,C-1988,03/12/2024,Technical,Medium,Resolved
TK-17134,C-1988,16/12/2024,Technical,Medium,Resolved
TK-17135,C-1988,10/25/2024,Billing,Medium,Resolved
TK-17136,C-1988,12/29/2024,Technical,Medium,Resolved
TK-17137,C-1989,22/03/2024,Technical,Medium,Resolved
TK-17138,C-1989,07-Sep-24,Technical,Medium,Open
TK-17139,C-1989,12/10/2024,Account,Low,Closed
TK-17140,C-1989,15-Oct-24,Technical,Medium,In Progress
TK-17141,C-1989,31/10/2024,Billing,Medium,Closed
TK-17142,C-1989,04/11/2024,Technical,Medium,Resolved
TK-17143,C-1989,06/11/2024,Technical,Medium,Closed
TK-17144,C-1989,10-Nov-24,Billing,Medium,Open
TK-17145,C-1989,16/11/2024,Billing,Medium,Closed
TK-17146,C-1989,18/11/2024,Feature Request,Medium,Closed
TK-17147,C-1989,12/12/2024,Technical,High,Closed
TK-17148,C-1989,13/12/2024,Feature Request,High,In Progress
TK-17149,C-1989,23/12/2024,Technical,Medium,Resolved
TK-17150,C-1989,24/12/2024,Onboarding,Medium,Open
TK-17151,C-1990,07/10/2024,Account,Critical,Resolved
TK-17152,C-1990,22/10/2024,Onboarding,High,Resolved
TK-17153,C-1990,10/11/2024,Account,Critical,In Progress
TK-17154,C-1990,25/11/2024,Technical,High,Closed
TK-17155,C-1990,12/12/2024,Technical,Low,In Progress
TK-17156,C-1990,17/12/2024,Onboarding,Medium,In Progress
TK-17157,C-1990,26/12/2024,Feature Request,Critical,Closed
TK-17158,C-1990,27/12/2024,Technical,Critical,In Progress
TK-17159,C-1990,10/29/2024,Technical,Medium,Resolved
TK-17160,C-1991,25/07/2024,Billing,Medium,In Progress
TK-17161,C-1991,03/10/2024,Account,High,Closed
TK-17162,C-1991,10/10/2024,Feature Request,Medium,Closed
TK-17163,C-1991,15/10/2024,Technical,Medium,Resolved
TK-17164,C-1991,10/11/2024,Onboarding,Medium,In Progress
TK-17165,C-1991,18-Nov-24,Onboarding,Low,Closed
TK-17166,C-1991,04/12/2024,Billing,Critical,In Progress
TK-17167,C-1991,09/12/2024,Onboarding,Low,Resolved
TK-17168,C-1991,13/12/2024,Technical,Medium,Resolved
TK-17169,C-1991,15/12/2024,Technical,Medium,Closed
TK-17170,C-1991,23/12/2024,Account,Low,Open
TK-17171,C-1992,02/03/2024,Billing,Low,Resolved
TK-17172,C-1992,12/05/2024,Onboarding,Critical,Resolved
TK-17173,C-1992,15/10/2024,Feature Request,Low,Open
TK-17174,C-1992,22/10/2024,Billing,Low,Resolved
TK-17175,C-1992,25/10/2024,Billing,Low,Closed
TK-17176,C-1992,30/10/2024,Technical,Medium,Resolved
TK-17177,C-1992,19/11/2024,Feature Request,Medium,Resolved
TK-17178,C-1992,30/11/2024,Billing,Medium,Closed
TK-17179,C-1992,30/11/2024,Billing,Medium,Closed
TK-17180,C-1992,05/12/2024,Onboarding,High,Open
TK-17181,C-1992,07/12/2024,Technical,High,Closed
TK-17182,C-1992,10/12/2024,Technical,Critical,Closed
TK-17183,C-1992,12/12/2024,Billing,High,Resolved
TK-17184,C-1992,15/12/2024,Onboarding,Critical,Closed
TK-17185,C-1992,23/12/2024,Billing,High,Resolved
TK-17186,C-1992,27/12/2024,Technical,Medium,Closed
TK-17187,C-1993,09/10/2024,Technical,Medium,Closed
TK-17188,C-1993,29/10/2024,Billing,Low,In Progress
TK-17189,C-1993,24/11/2024,Feature Request,Medium,Resolved
TK-17190,C-1993,27/11/2024,Billing,Medium,Open
TK-17191,C-1993,13/12/2024,Billing,Low,Closed
TK-17192,C-1993,12/21/2024,Billing,High,In Progress
TK-17193,C-1994,26/03/2024,Technical,High,Closed
TK-17194,C-1994,10/10/2024,Billing,Critical,Closed
TK-17195,C-1995,20-Mar-24,Billing,High,Closed
TK-17196,C-1995,21/10/2024,Billing,Medium,Closed
TK-17197,C-1995,11/12/2024,Billing,Medium,Resolved
TK-17198,C-1995,14/12/2024,Billing,High,In Progress
TK-17199,C-1996,25/06/2024,Billing,Low,Resolved
TK-17200,C-1996,08/10/2024,Technical,Medium,Closed
TK-17201,C-1996,12/10/2024,Account,Medium,Closed
TK-17202,C-1996,21/10/2024,Billing,Medium,In Progress
TK-17203,C-1996,26/10/2024,Technical,Medium,Resolved
TK-17204,C-1996,25/11/2024,Technical,High,Closed
TK-17205,C-1996,01/12/2024,Billing,Medium,In Progress
TK-17206,C-1996,02/12/2024,Account,Low,Open
TK-17207,C-1997,06/10/2024,Billing,Medium,Resolved
TK-17208,C-1997,23/10/2024,Billing,High,Closed
TK-17209,C-1997,24/10/2024,Feature Request,Low,In Progress
TK-17210,C-1997,19/11/2024,Onboarding,Low,Resolved
TK-17211,C-1997,26/11/2024,Billing,Low,Resolved
TK-17212,C-1997,28/11/2024,Feature Request,Low,Resolved
TK-17213,C-1997,02/12/2024,Feature Request,Medium,Resolved
TK-17214,C-1997,11/12/2024,Billing,High,Resolved
TK-17215,C-1997,12/28/2024,Technical,Medium,Closed
TK-17216,C-1998,23/10/2024,Billing,High,Resolved
TK-17217,C-1998,30/10/2024,Technical,Medium,In Progress
TK-17218,C-1998,01/11/2024,Onboarding,Medium,Resolved
TK-17219,C-1998,29/11/2024,Billing,Medium,Closed
TK-17220,C-1999,16/05/2024,Technical,Medium,Resolved
TK-17221,C-1999,12/06/2024,Feature Request,High,In Progress
TK-17222,C-1999,11/10/2024,Technical,Low,Closed
TK-17223,C-1999,20-Oct-24,Technical,Medium,Closed
TK-17224,C-1999,29/10/2024,Billing,Medium,Resolved
TK-17225,C-1999,31/10/2024,Account,Low,Resolved
TK-17226,C-1999,31/10/2024,Technical,High,Closed
TK-17227,C-1999,03/11/2024,Technical,Critical,Open
TK-17228,C-1999,03/11/2024,Billing,Critical,Closed
TK-17229,C-1999,05-Nov-24,Technical,High,Closed
TK-17230,C-1999,06/11/2024,Feature Request,High,Closed
TK-17231,C-1999,10/11/2024,Billing,High,In Progress
TK-17232,C-1999,18/11/2024,Technical,Medium,In Progress
TK-17233,C-1999,04/12/2024,Onboarding,Low,Resolved
TK-17234,C-1999,10/12/2024,Billing,High,Resolved
TK-17235,C-2000,12/24/2024,Technical,Medium,Resolved
TK-17236,C-2001,06-Mar-24,Feature Request,Medium,Open
TK-17237,C-2001,31/10/2024,Onboarding,Low,In Progress
TK-17238,C-2001,09/11/2024,Billing,Low,Resolved
TK-17239,C-2001,06/12/2024,Feature Request,Medium,Resolved
TK-17240,C-2001,12/12/2024,Billing,Medium,Closed
TK-17241,C-2001,25/12/2024,Technical,High,Closed
TK-17242,C-2001,27/12/2024,Billing,Medium,Resolved
TK-17243,C-2002,12/01/2024,Technical,High,Closed
TK-17244,C-2002,01/11/2024,Technical,High,In Progress
TK-17245,C-2003,16/04/2024,Billing,Low,In Progress
TK-17246,C-2003,10/10/2024,Technical,High,Resolved
TK-17247,C-2003,17/10/2024,Technical,Critical,In Progress
TK-17248,C-2003,04/11/2024,Billing,Medium,Closed
TK-17249,C-2003,06/11/2024,Technical,Medium,Resolved
TK-17250,C-2003,12/11/2024,Billing,Medium,Open
TK-17251,C-2003,13/11/2024,Billing,Medium,Open
TK-17252,C-2003,27/11/2024,Billing,Low,Resolved
TK-17253,C-2003,08/12/2024,Billing,Medium,In Progress
TK-17254,C-2003,13/12/2024,Feature Request,Low,Closed
TK-17255,C-2003,14/12/2024,Billing,Low,Resolved
TK-17256,C-2003,08/16/2024,Technical,Critical,Closed
TK-17257,C-2004,25/06/2024,Account,High,Closed
TK-17258,C-2004,03/09/2024,Billing,Medium,Open
TK-17259,C-2004,13/10/2024,Feature Request,Low,Closed
TK-17260,C-2004,15-Oct-24,Account,High,Closed
TK-17261,C-2004,04/11/2024,Onboarding,High,Resolved
TK-17262,C-2004,04/11/2024,Billing,High,Resolved
TK-17263,C-2004,05/11/2024,Onboarding,Medium,Resolved
TK-17264,C-2004,07/12/2024,Account,Medium,Resolved
TK-17265,C-2004,25/12/2024,Account,Critical,In Progress
TK-17266,C-2004,11/27/2024,Account,Medium,Resolved
TK-17267,C-2005,20/02/2024,Billing,High,In Progress
TK-17268,C-2005,31/08/2024,Technical,Medium,In Progress
TK-17269,C-2005,20/10/2024,Technical,Medium,Closed
TK-17270,C-2005,22/10/2024,Billing,Medium,Closed
TK-17271,C-2005,24/10/2024,Account,Medium,Open
TK-17272,C-2005,12/11/2024,Billing,High,Resolved
TK-17273,C-2005,24/11/2024,Billing,Medium,Closed
TK-17274,C-2005,24/11/2024,Account,Low,Resolved
TK-17275,C-2005,25/11/2024,Account,Medium,In Progress
TK-17276,C-2005,13/12/2024,Billing,High,Resolved
TK-17277,C-2005,26/12/2024,Technical,Low,In Progress
TK-17278,C-2006,19/01/2024,Feature Request,Low,In Progress
TK-17279,C-2006,08/10/2024,Technical,Medium,Resolved
TK-17280,C-2006,28/10/2024,Billing,Medium,Resolved
TK-17281,C-2006,01/11/2024,Billing,High,Closed
TK-17282,C-2006,06/11/2024,Billing,High,In Progress
TK-17283,C-2006,19/11/2024,Onboarding,Low,Open
TK-17284,C-2006,21/11/2024,Account,Medium,Closed
TK-17285,C-2006,22/11/2024,Technical,Medium,Closed
TK-17286,C-2006,23/12/2024,Billing,Medium,In Progress
TK-17287,C-2006,12/25/2024,Feature Request,Low,Closed
TK-17288,C-2007,27/01/2024,Account,Critical,Resolved
TK-17289,C-2007,09/02/2024,Technical,Medium,Closed
TK-17290,C-2007,09/10/2024,Billing,Critical,Resolved
TK-17291,C-2007,11/10/2024,Technical,Medium,Closed
TK-17292,C-2007,14/11/2024,Onboarding,Low,Closed
TK-17293,C-2007,15/11/2024,Feature Request,Medium,Closed
TK-17294,C-2008,20/08/2024,Billing,Medium,Resolved
TK-17295,C-2008,04/10/2024,Billing,Low,Resolved
TK-17296,C-2008,08/11/2024,Feature Request,Low,In Progress
TK-17297,C-2009,04/10/2024,Billing,Medium,In Progress
TK-17298,C-2009,11/10/2024,Technical,Medium,Open
TK-17299,C-2009,12/10/2024,Technical,High,Resolved
TK-17300,C-2009,13/10/2024,Account,High,Resolved
TK-17301,C-2009,14/10/2024,Technical,High,Resolved
TK-17302,C-2009,14/10/2024,Onboarding,Medium,Closed
TK-17303,C-2009,27/10/2024,Account,Medium,Resolved
TK-17304,C-2009,03/11/2024,Billing,Medium,In Progress
TK-17305,C-2009,19/11/2024,Account,Medium,Closed
TK-17306,C-2009,20/11/2024,Technical,High,Resolved
TK-17307,C-2009,25/11/2024,Billing,Low,Open
TK-17308,C-2009,30/11/2024,Technical,Medium,Closed
TK-17309,C-2009,05/12/2024,Technical,Medium,Resolved
TK-17310,C-2009,09/12/2024,Technical,Low,Resolved
TK-17311,C-2009,24/12/2024,Feature Request,Medium,Closed
TK-17312,C-2010,10/06/2024,Technical,Medium,Closed
TK-17313,C-2010,17/10/2024,Technical,Medium,Closed
TK-17314,C-2010,04-Nov-24,Technical,Low,Resolved
TK-17315,C-2010,06/11/2024,Billing,Medium,Open
