survey_id,customer_id,nps_score,survey_date
SV-00070,C-2856,8,22/12/2024
SV-00071,C-2856,5,20/01/2024
SV-02223,C-2857,3,09/10/2024
SV-01770,C-2858,1,12/09/2024
SV-00565,C-2859,7,21/08/2024
SV-00566,C-2859,10,13/05/2024
SV-03442,C-2860,8,01/06/2024
SV-03441,C-2860,9,27/12/2024
SV-03778,C-2861,7,27/07/2024
SV-03869,C-2862,1,30/12/2024
SV-03339,C-2863,2,01/10/2024
SV-03187,C-2864,7,18/08/2024
SV-00043,C-2865,7,17/10/2024
SV-00543,C-2867,7,29/08/2024
SV-00544,C-2867,8,26/02/2024
SV-00493,C-2868,6,29/03/2024
SV-00492,C-2868,4,07/12/2024
SV-02592,C-2869,4,17/02/2024
SV-02591,C-2869,7,29/11/2024
SV-02203,C-2870,5,29/01/2024
SV-02202,C-2870,3,04/11/2024
SV-04371,C-2871,7,24/06/2024
SV-04370,C-2871,4,27/11/2024
SV-02209,C-2872,10,30/08/2024
SV-00441,C-2873,4,13/06/2024
SV-00440,C-2873,3,30/12/2024
SV-01391,C-2874,3,26/12/2024
SV-01392,C-2874,2,21/02/2024
SV-02324,C-2875,7,02/03/2024
SV-02323,C-2875,10,29/07/2024
SV-02973,C-2877,6,06/12/2024
SV-02257,C-2878,10,07/10/2024
SV-02258,C-2878,10,11/06/2024
SV-02792,C-2879,10,29/12/2024
SV-04337,C-2880,0,30/04/2024
SV-04336,C-2880,0,01/09/2024
SV-00306,C-2881,5,25/09/2024
SV-02484,C-2882,6,20/12/2024
SV-02485,C-2882,4,13/03/2024
SV-03434,C-2883,0,06/05/2024
SV-03433,C-2883,2,21/09/2024
SV-02000,C-2884,7,06/12/2024
SV-02001,C-2884,10,01/05/2024
SV-02883,C-2886,0,06/08/2024
SV-02023,C-2887,10,28/08/2024
SV-03018,C-2888,1,06/01/2024
SV-03017,C-2888,3,05/12/2024
SV-04397,C-2889,9,13/11/2024
SV-03358,C-2890,0,14/04/2024
SV-03357,C-2890,1,24/10/2024
SV-01937,C-2891,7,21/08/2024
SV-01938,C-2891,5,03/02/2024
SV-03306,C-2892,5,13/09/2024
SV-00203,C-2893,1,13/10/2024
SV-00204,C-2893,0,09/06/2024
SV-04241,C-2894,0,21/10/2024
SV-00317,C-2895,9,10/09/2024
SV-02278,C-2896,2,09/12/2024
SV-02279,C-2896,0,09/06/2024
SV-03568,C-2897,0,23/02/2024
SV-03567,C-2897,2,16/07/2024
SV-02146,C-2898,3,26/05/2024
SV-02145,C-2898,5,29/11/2024
SV-01200,C-2899,8,02/09/2024
SV-03682,C-2900,10,21/10/2024
SV-03683,C-2900,8,15/05/2024
SV-02334,C-2901,5,16/07/2024
SV-04316,C-2902,8,04/09/2024
SV-03431,C-2903,4,24/10/2024
SV-03432,C-2903,5,25/03/2024
SV-03622,C-2904,3,10/07/2024
SV-03623,C-2904,1,31/03/2024
SV-04301,C-2905,4,12/11/2024
SV-04302,C-2905,2,22/06/2024
SV-02227,C-2906,8,06/04/2024
SV-02226,C-2906,10,04/09/2024
SV-03573,C-2907,10,17/04/2024
SV-03572,C-2907,8,20/12/2024
SV-03958,C-2908,5,24/04/2024
SV-03957,C-2908,8,09/10/2024
SV-01362,C-2909,8,19/08/2024
SV-01363,C-2909,10,10/04/2024
SV-04116,C-2910,8,08/11/2024
SV-03608,C-2911,9,06/12/2024
SV-01374,C-2912,4,28/12/2024
SV-01375,C-2912,3,18/06/2024
SV-02451,C-2913,2,21/07/2024
SV-02452,C-2913,4,22/03/2024
SV-03914,C-2914,0,23/12/2024
SV-02788,C-2915,6,10/12/2024
SV-02789,C-2915,5,12/03/2024
SV-04367,C-2917,3,11/10/2024
SV-01466,C-2918,10,06/10/2024
SV-02055,C-2920,3,23/01/2024
SV-02054,C-2920,4,22/09/2024
SV-00158,C-2921,1,19/01/2024
SV-00157,C-2921,0,02/08/2024
SV-03189,C-2922,7,14/09/2024
SV-03190,C-2922,5,15/02/2024
SV-02613,C-2923,4,13/11/2024
SV-02470,C-2924,8,28/03/2024
SV-02469,C-2924,9,08/11/2024
SV-01117,C-2925,7,31/10/2024
SV-01118,C-2925,9,06/03/2024
SV-00488,C-2926,9,28/10/2024
SV-00489,C-2926,6,02/04/2024
SV-02776,C-2927,2,26/12/2024
SV-00786,C-2928,5,19/08/2024
SV-00264,C-2929,7,03/05/2024
SV-00263,C-2929,4,04/07/2024
SV-02764,C-2930,2,06/07/2024
SV-04282,C-2931,1,13/07/2024
SV-01983,C-2932,5,27/02/2024
SV-01982,C-2932,2,24/09/2024
SV-02745,C-2933,5,12/12/2024
SV-02017,C-2934,0,28/10/2024
SV-03332,C-2935,0,14/08/2024
SV-03333,C-2935,3,28/05/2024
SV-01002,C-2936,5,02/01/2024
SV-01001,C-2936,4,16/08/2024
SV-01551,C-2937,10,20/04/2024
SV-01550,C-2937,10,28/11/2024
SV-04096,C-2938,9,15/01/2024
SV-04095,C-2938,6,05/12/2024
SV-02810,C-2939,1,18/11/2024
SV-02811,C-2939,3,04/03/2024
SV-02854,C-2940,2,01/11/2024
SV-02611,C-2941,3,07/12/2024
SV-01195,C-2942,6,19/09/2024
SV-03545,C-2943,5,02/10/2024
SV-03546,C-2943,6,22/03/2024
SV-02998,C-2944,9,04/03/2024
SV-02997,C-2944,6,16/07/2024
SV-01813,C-2945,8,10/02/2024
SV-01812,C-2945,5,30/07/2024
SV-01539,C-2946,0,09/08/2024
SV-03404,C-2947,1,12/10/2024
SV-00032,C-2948,7,18/11/2024
SV-00033,C-2948,6,03/06/2024
SV-03331,C-2949,3,14/10/2024
SV-01285,C-2950,7,16/09/2024
SV-01286,C-2950,9,17/02/2024
SV-02506,C-2951,5,04/07/2024
SV-03087,C-2952,6,14/01/2024
SV-03086,C-2952,8,29/08/2024
SV-02961,C-2953,0,09/10/2024
SV-02962,C-2953,1,30/03/2024
SV-03584,C-2954,0,01/11/2024
SV-03585,C-2954,2,17/02/2024
SV-01368,C-2955,9,25/11/2024
SV-02980,C-2956,9,26/11/2024
SV-01020,C-2957,8,27/10/2024
SV-00914,C-2958,3,20/05/2024
SV-00913,C-2958,1,19/12/2024
SV-00517,C-2959,6,30/07/2024
SV-00107,C-2960,5,04/09/2024
SV-00108,C-2960,6,17/03/2024
SV-00941,C-2961,4,08/05/2024
SV-00940,C-2961,7,10/10/2024
SV-01222,C-2962,10,05/12/2024
SV-01223,C-2962,7,18/02/2024
SV-02785,C-2963,9,21/11/2024
SV-01147,C-2964,10,18/12/2024
SV-00560,C-2965,1,19/09/2024
SV-00561,C-2965,2,29/06/2024
SV-01775,C-2966,7,23/06/2024
SV-01774,C-2966,5,30/11/2024
SV-02473,C-2967,3,09/09/2024
SV-03415,C-2968,2,10/11/2024
SV-01107,C-2969,9,10/07/2024
SV-01108,C-2969,10,12/05/2024
SV-00166,C-2970,6,31/10/2024
SV-02509,C-2971,9,10/11/2024
SV-01657,C-2972,3,03/09/2024
SV-02991,C-2973,7,07/12/2024
SV-01177,C-2974,7,21/09/2024
SV-00785,C-2975,10,13/07/2024
SV-02191,C-2976,8,28/10/2024
SV-02144,C-2977,3,05/05/2024
SV-02143,C-2977,2,07/08/2024
SV-04345,C-2978,1,18/01/2024
SV-04344,C-2978,4,06/09/2024
SV-01849,C-2979,3,29/09/2024
SV-02052,C-2980,4,09/10/2024
SV-02053,C-2980,1,22/05/2024
SV-02207,C-2981,4,18/02/2024
SV-02206,C-2981,6,20/08/2024
SV-03459,C-2982,10,07/02/2024
SV-03458,C-2982,10,09/12/2024
SV-03876,C-2983,2,22/11/2024
SV-03877,C-2983,0,10/04/2024
SV-03141,C-2984,6,04/02/2024
SV-03140,C-2984,3,17/11/2024
SV-01711,C-2987,3,24/09/2024
SV-03641,C-2988,10,21/09/2024
SV-00812,C-2989,0,02/07/2024
SV-00547,C-2990,4,07/08/2024
SV-00548,C-2990,7,11/02/2024
SV-02910,C-2992,5,05/12/2024
SV-01220,C-2993,6,15/03/2024
SV-01219,C-2993,9,23/09/2024
SV-01326,C-2994,10,27/02/2024
SV-01325,C-2994,10,26/11/2024
SV-00137,C-2995,7,08/07/2024
SV-00138,C-2995,10,13/03/2024
SV-02414,C-2996,0,01/03/2024
SV-02413,C-2996,1,07/12/2024
SV-01920,C-2997,8,18/10/2024
SV-00837,C-2998,4,21/10/2024
SV-00462,C-2999,5,10/04/2024
SV-00461,C-2999,6,20/08/2024
SV-02351,C-3000,7,04/02/2024
SV-02350,C-3000,10,26/08/2024
